TIME;ACTUAL_POWER (kW);WIND_SPEED (m/s)
05.06.2014 02:30;56518.7457;6.455512268
05.06.2014 02:40;54407.20192;6.396373429
05.06.2014 02:50;54798.33465;6.428872305
05.06.2014 03:00;51560.45175;6.260054959
05.06.2014 03:10;54065.83873;6.408211453
05.06.2014 03:20;53072.43289;6.324883734
05.06.2014 03:30;51932.85232;6.267876602
05.06.2014 03:40;47094.11421;6.04439274
05.06.2014 03:50;46172.39915;6.013477894
05.06.2014 04:00;44373.85348;5.923901038
05.06.2014 04:10;42729.11669;5.891386721
05.06.2014 04:20;40733.01666;5.756904949
05.06.2014 04:30;40854.20857;5.796937064
05.06.2014 04:40;42259.50705;5.850013826
05.06.2014 04:50;41251.05949;5.791334275
05.06.2014 05:00;42541.3977;5.882932997
05.06.2014 05:10;43929.97683;5.897935201
05.06.2014 05:20;45072.31355;5.950124912
05.06.2014 05:30;43151.21839;5.860965699
05.06.2014 05:40;44225.5751;5.964368152
05.06.2014 05:50;41420.35299;5.765363304
05.06.2014 06:00;37708.08352;5.629682697
05.06.2014 06:10;37987.30771;5.699478146
05.06.2014 06:20;37527.02155;5.704030031
05.06.2014 06:30;36935.01325;5.690876396
05.06.2014 06:40;37970.93977;5.80369664
05.06.2014 06:50;33355.56426;5.596336586
05.06.2014 07:00;25256.19324;5.071122531
05.06.2014 07:10;16763.0679;4.40076025
05.06.2014 07:20;11615.17104;3.869024499
05.06.2014 07:30;10012.32375;3.691382606
05.06.2014 07:40;9312.995936;3.588550006
05.06.2014 07:50;12955.02464;4.04992376
05.06.2014 08:00;13452.68231;4.132428399
05.06.2014 08:10;13606.22609;4.16499885
05.06.2014 08:20;13615.73702;4.150901645
05.06.2014 08:30;8870.184928;3.583270239
05.06.2014 08:40;5113.027198;2.955552859
05.06.2014 08:50;13907.31605;4.19363893
05.06.2014 09:00;10856.52236;3.895305653
05.06.2014 09:10;10018.55979;3.682809614
05.06.2014 09:20;1207.551268;2.107937709
05.06.2014 09:30;-835.5399852;1.617973255
05.06.2014 09:40;-320.0329906;1.757310748
05.06.2014 09:50;1651.995067;2.4118405
05.06.2014 10:00;5978.708258;3.151517147
05.06.2014 10:10;70397.86132;6.703547207
05.06.2014 10:20;167453.3624;10.93243743
05.06.2014 10:30;185411.8305;11.28551895
05.06.2014 10:40;183191.688;10.9246516
05.06.2014 10:50;162499.3011;10.03008051
05.06.2014 11:00;152209.1729;9.671465298
05.06.2014 11:10;150318.3658;9.7643483
05.06.2014 11:20;192823.7548;11.21307821
05.06.2014 11:30;188697.1728;10.94730568
05.06.2014 11:40;168704.0314;10.18330305
05.06.2014 11:50;149869.9938;9.640026206
05.06.2014 12:00;128204.9398;9.016926309
05.06.2014 12:10;116005.4245;8.683859218
05.06.2014 12:20;107693.0719;8.465376663
05.06.2014 12:30;75300.50691;7.429862169
05.06.2014 12:40;50848.03324;6.432215203
05.06.2014 12:50;36113.19765;5.670023404
05.06.2014 13:00;24175.30105;4.907170015
05.06.2014 13:10;14760.09227;4.130685674
05.06.2014 13:20;8408.768877;3.395727484
05.06.2014 13:30;5016.922143;2.732999239
05.06.2014 13:40;6101.515051;2.73055496
05.06.2014 13:50;7086.41955;2.886332105
05.06.2014 14:00;11184.39375;3.566340658
05.06.2014 14:10;21057.58113;4.598889392
05.06.2014 14:20;44958.40403;5.857627404
05.06.2014 14:30;94750.00049;7.856433865
05.06.2014 14:40;114856.9993;8.55101975
05.06.2014 14:50;116809.3422;8.706447336
05.06.2014 15:00;101536.9756;8.258169245
05.06.2014 15:10;78881.00993;7.501319116
05.06.2014 15:20;80028.01517;7.542500029
05.06.2014 15:30;83674.19154;7.642246858
05.06.2014 15:40;70852.42323;7.175711379
05.06.2014 15:50;64541.77026;6.946475685
05.06.2014 16:00;59778.75635;6.73209098
05.06.2014 16:10;50681.19798;6.29360027
05.06.2014 16:20;42029.93986;5.872706453
05.06.2014 16:30;45045.76101;5.945304009
05.06.2014 16:40;53083.06758;6.43582249
05.06.2014 16:50;57598.0913;6.688762094
05.06.2014 17:00;72501.64831;7.254471993
05.06.2014 17:10;78933.51901;7.439272423
05.06.2014 17:20;69238.6505;7.046371162
05.06.2014 17:30;59564.78908;6.63842713
05.06.2014 17:40;65954.68945;6.919786994
05.06.2014 17:50;83520.35027;7.587841684
05.06.2014 18:00;101001.2873;8.125089035
05.06.2014 18:10;128314.7933;8.942847047
05.06.2014 18:20;132660.8244;9.011715186
05.06.2014 18:30;137654.5147;9.154924681
05.06.2014 18:40;126053.1545;8.831507384
05.06.2014 18:50;122462.5367;8.708964663
05.06.2014 19:00;110030.7052;8.367910571
05.06.2014 19:10;98632.89181;8.067676871
05.06.2014 19:20;98239.17774;8.010971588
05.06.2014 19:30;93499.06332;7.852949818
05.06.2014 19:40;83527.31286;7.599569255
05.06.2014 19:50;72385.28556;7.181147538
05.06.2014 20:00;53278.91398;6.412748261
05.06.2014 20:10;43545.97048;5.97217093
05.06.2014 20:20;34446.67939;5.525478005
05.06.2014 20:30;32117.06128;5.425246225
05.06.2014 20:40;34609.77083;5.532144057
05.06.2014 20:50;36591.32912;5.59346704
05.06.2014 21:00;72809.80327;7.108704945
05.06.2014 21:10;145629.6217;9.429324141
05.06.2014 21:20;184800.9372;10.47598837
05.06.2014 21:30;193464.0214;10.72197428
05.06.2014 21:40;171085.6221;10.03792643
05.06.2014 21:50;162806.8199;9.822702863
05.06.2014 22:00;166837.3916;9.914639991
05.06.2014 22:10;178604.0448;10.21294649
05.06.2014 22:20;189456.7037;10.71269874
05.06.2014 22:30;190391.5992;10.70943992
05.06.2014 22:40;198974.8724;11.13215969
05.06.2014 22:50;199462.9005;11.29762652
05.06.2014 23:00;204475.6202;11.85525334
05.06.2014 23:10;203863.1612;11.86538049
05.06.2014 23:20;205386.3041;11.94838206
05.06.2014 23:30;204982.136;11.89959987
05.06.2014 23:40;203419.4654;11.5551683
05.06.2014 23:50;201470.9598;11.4465442
06.06.2014 00:00;201494.2251;11.37896375
06.06.2014 00:10;203206.9778;11.53516926
06.06.2014 00:20;205791.288;11.97495813
06.06.2014 00:30;204861.2361;11.77184593
06.06.2014 00:40;203770.0823;11.80431294
06.06.2014 00:50;202572.0899;11.59721749
06.06.2014 01:00;198836.5112;11.21173982
06.06.2014 01:10;196681.6774;11.0290854
06.06.2014 01:20;193861.0168;10.83751582
06.06.2014 01:30;192371.7552;10.73274304
06.06.2014 01:40;186985.2791;10.57672328
06.06.2014 01:50;191119.1229;10.75119507
06.06.2014 02:00;169649.6693;9.974681214
06.06.2014 02:10;167489.7596;9.88531909
06.06.2014 02:20;166974.96;9.933729919
06.06.2014 02:30;148694.1131;9.395390718
06.06.2014 02:40;141797.2226;9.247575922
06.06.2014 02:50;139142.1368;9.183954474
06.06.2014 03:00;143789.2767;9.326523746
06.06.2014 03:10;131162.8584;8.961365369
06.06.2014 03:20;125592.6846;8.81108924
06.06.2014 03:30;122466.219;8.728110898
06.06.2014 03:40;110160.3251;8.388617071
06.06.2014 03:50;110805.3483;8.415777509
06.06.2014 04:00;121673.3021;8.741382847
06.06.2014 04:10;126483.8518;8.865789952
06.06.2014 04:20;135433.1337;9.098136351
06.06.2014 04:30;128148.588;8.903137741
06.06.2014 04:40;123287.6947;8.758770208
06.06.2014 04:50;125003.6847;8.823386886
06.06.2014 05:00;124255.5263;8.780122241
06.06.2014 05:10;120171.4732;8.659743578
06.06.2014 05:20;112281.8636;8.435550589
06.06.2014 05:30;102051.4283;8.146624642
06.06.2014 05:40;96581.99359;7.981988222
06.06.2014 05:50;97801.86559;8.051844443
06.06.2014 06:00;96878.37681;8.016603764
06.06.2014 06:10;109266.2076;8.360200902
06.06.2014 06:20;119231.5763;8.628686597
06.06.2014 06:30;115571.1266;8.578722722
06.06.2014 06:40;120257.5546;8.708711445
06.06.2014 06:50;131464.854;9.056321162
06.06.2014 07:00;128825.2736;8.964221526
06.06.2014 07:10;129741.3683;9.006836745
06.06.2014 07:20;133217.6046;9.10204711
06.06.2014 07:30;132459.6273;9.125293194
06.06.2014 07:40;125669.2289;8.957136303
06.06.2014 07:50;111678.2925;8.564377773
06.06.2014 08:00;103477.8415;8.285620278
06.06.2014 08:10;99863.12811;8.17663247
06.06.2014 08:20;104329.4306;8.268877135
06.06.2014 08:30;113009.0447;8.497993602
06.06.2014 08:40;112134.4284;8.532797508
06.06.2014 08:50;108837.2476;8.452721292
06.06.2014 09:00;110040.0352;8.465040714
06.06.2014 09:10;109666.0075;8.453265677
06.06.2014 09:20;109972.0135;8.445344371
06.06.2014 09:30;111350.5111;8.440015498
06.06.2014 09:40;112076.8949;8.521660175
06.06.2014 09:50;112516.1043;8.537946838
06.06.2014 10:00;102435.7411;8.235243066
06.06.2014 10:10;93108.99406;7.911838188
06.06.2014 10:20;88370.11233;7.799469062
06.06.2014 10:30;89274.91659;7.864404359
06.06.2014 10:40;87293.03784;7.830951984
06.06.2014 10:50;81341.97615;7.637792184
06.06.2014 11:00;71817.67422;7.256315786
06.06.2014 11:10;66411.24641;7.025617272
06.06.2014 11:20;78454.883;7.471457626
06.06.2014 11:30;84851.80699;7.71443123
06.06.2014 11:40;86101.27497;7.767035041
06.06.2014 11:50;95694.27833;8.099820584
06.06.2014 12:00;104146.185;8.339220185
06.06.2014 12:10;102627.507;8.320519939
06.06.2014 12:20;92862.37139;7.9806575
06.06.2014 12:30;84659.18935;7.713743142
06.06.2014 12:40;69619.22879;7.176555673
06.06.2014 12:50;65437.21657;7.009036453
06.06.2014 13:00;53650.59667;6.361585944
06.06.2014 13:10;37543.65373;5.493929238
06.06.2014 13:20;31830.53956;5.185483588
06.06.2014 13:30;25967.61368;4.762265746
06.06.2014 13:40;21670.17469;4.375912264
06.06.2014 13:50;18033.79825;4.046332901
06.06.2014 14:00;12683.71729;3.78189628
06.06.2014 14:10;8509.061501;3.348618667
06.06.2014 14:20;5327.078243;2.89886589
06.06.2014 14:30;2720.192907;2.49541415
06.06.2014 14:40;1860.758429;2.398658556
06.06.2014 14:50;1336.020971;2.272650888
06.06.2014 15:00;2146.008616;2.353311551
06.06.2014 15:10;4121.319082;2.575278865
06.06.2014 15:20;6398.695066;2.923232421
06.06.2014 15:30;7447.227642;3.068027411
06.06.2014 15:40;9223.84653;3.330768243
06.06.2014 15:50;10941.17848;3.54231888
06.06.2014 16:00;11756.02671;3.721103723
06.06.2014 16:10;11564.02415;3.774999787
06.06.2014 16:20;12399.80528;3.881903886
06.06.2014 16:30;12921.98628;3.886332599
06.06.2014 16:40;10942.59078;3.717117033
06.06.2014 16:50;9369.726396;3.556840942
06.06.2014 17:00;8204.37158;3.425958678
06.06.2014 17:10;7019.57446;3.234013423
06.06.2014 17:20;6858.374118;3.210028326
06.06.2014 17:30;6400.672189;3.12619854
06.06.2014 17:40;5624.77665;2.99526597
06.06.2014 17:50;5154.994829;2.987046073
06.06.2014 18:00;4285.59458;2.857371032
06.06.2014 18:10;3114.639621;2.644854974
06.06.2014 18:20;2911.615164;2.632052992
06.06.2014 18:30;3149.761367;2.705022777
06.06.2014 18:40;3175.096667;2.723538196
06.06.2014 18:50;3542.763204;2.774399113
06.06.2014 19:00;3274.998482;2.736539574
06.06.2014 19:10;3546.416244;2.786300757
06.06.2014 19:20;2953.530849;2.696162035
06.06.2014 19:30;2575.292535;2.628224279
06.06.2014 19:40;1887.416344;2.512580038
06.06.2014 19:50;1085.254168;2.324946791
06.06.2014 20:00;-209.1615395;1.915228126
06.06.2014 20:10;-1128.077419;1.416936682
06.06.2014 20:20;-1189.415937;1.157521378
06.06.2014 20:30;-1251.459825;0.969108131
06.06.2014 20:40;-1213.791594;0.768057965
06.06.2014 20:50;-1148.405343;0.685619804
06.06.2014 21:00;-1077.802006;0.522926201
06.06.2014 21:10;-1031.940495;0.42929493
06.06.2014 21:20;-1017.678377;0.595132827
06.06.2014 21:30;-1002.78438;0.49400286
06.06.2014 21:40;-982.7907663;0.478976182
06.06.2014 21:50;-990.0970018;0.564067181
06.06.2014 22:00;-984.9652496;0.403972844
06.06.2014 22:10;-988.2896641;0.750200133
06.06.2014 22:20;-992.9865212;1.069301459
06.06.2014 22:30;-989.51623;1.305210495
06.06.2014 22:40;-984.9309209;1.42595943
06.06.2014 22:50;-972.6774749;1.469868132
06.06.2014 23:00;-986.0473929;1.567371012
06.06.2014 23:10;-987.4910691;1.565410064
06.06.2014 23:20;-988.6181621;1.667160109
06.06.2014 23:30;-974.5627591;1.693993489
06.06.2014 23:40;-990.7794521;1.679231142
06.06.2014 23:50;-989.0434056;1.657925683
07.06.2014 00:00;-970.6026829;1.803465365
07.06.2014 00:10;-984.0622022;1.677695646
07.06.2014 00:20;-982.6008169;1.727688351
07.06.2014 00:30;-972.7134139;1.787162559
07.06.2014 00:40;-974.1573739;1.762528869
07.06.2014 00:50;-960.6620854;1.56371734
07.06.2014 01:00;-968.526871;1.490096605
07.06.2014 01:10;-989.1538392;1.652219028
07.06.2014 01:20;-968.7901886;1.68974076
07.06.2014 01:30;-964.0997184;1.710434685
07.06.2014 01:40;-949.5758891;1.758349756
07.06.2014 01:50;-949.1930005;1.602830163
07.06.2014 02:00;-963.7020629;1.613125024
07.06.2014 02:10;-963.5908372;1.636766041
07.06.2014 02:20;-968.8332011;1.641924824
07.06.2014 02:30;-984.502029;1.622183267
07.06.2014 02:40;-975.0459166;1.635818626
07.06.2014 02:50;-967.4156275;1.620197658
07.06.2014 03:00;-969.8824236;1.539195669
07.06.2014 03:10;-975.5029109;1.466148607
07.06.2014 03:20;-972.9725316;1.477870411
07.06.2014 03:30;-979.7432716;1.393878656
07.06.2014 03:40;-982.0864456;1.338141673
07.06.2014 03:50;-971.9969604;1.398895055
07.06.2014 04:00;-997.7943429;1.479748453
07.06.2014 04:10;-977.6798961;1.402209461
07.06.2014 04:20;-968.4596098;1.402292197
07.06.2014 04:30;-962.7293425;1.394558359
07.06.2014 04:40;-991.0698638;1.665379427
07.06.2014 04:50;-970.0274928;1.928985032
07.06.2014 05:00;-735.6941267;1.926047239
07.06.2014 05:10;-588.3161329;1.964000691
07.06.2014 05:20;-63.75056624;2.063081827
07.06.2014 05:30;-550.5529535;1.835832075
07.06.2014 05:40;-1036.954581;1.610676589
07.06.2014 05:50;-1233.01306;1.111175317
07.06.2014 06:00;-1244.727667;0.925679905
07.06.2014 06:10;-1182.092352;1.004847886
07.06.2014 06:20;-1168.903219;1.082358677
07.06.2014 06:30;-1177.955765;0.935937945
07.06.2014 06:40;-1170.911876;1.164054175
07.06.2014 06:50;-1177.543962;1.480294168
07.06.2014 07:00;-1155.9536;1.764425085
07.06.2014 07:10;-1161.078708;1.66794074
07.06.2014 07:20;-1194.397926;1.434550566
07.06.2014 07:30;-1197.108862;0.796355859
07.06.2014 07:40;-1071.416699;0.686234817
07.06.2014 07:50;-1035.870361;0.495074516
07.06.2014 08:00;-1005.36825;0.482311502
07.06.2014 08:10;-1038.266647;0.415106046
07.06.2014 08:20;-1024.796091;0.445683444
07.06.2014 08:30;-1017.944357;0.496108613
07.06.2014 08:40;-995.9279356;0.432337258
07.06.2014 08:50;-968.8640656;0.369325667
07.06.2014 09:00;-966.7243232;0.451465789
07.06.2014 09:10;-964.60409;0.506936278
07.06.2014 09:20;-975.1986227;0.631170449
07.06.2014 09:30;-969.2653536;0.648044072
07.06.2014 09:40;-964.8574331;0.648789494
07.06.2014 09:50;-964.4417966;0.38243273
07.06.2014 10:00;-976.7499785;0.759300752
07.06.2014 10:10;-988.813539;0.785652218
07.06.2014 10:20;-989.5376835;0.823778593
07.06.2014 10:30;-994.9050274;0.930126786
07.06.2014 10:40;-982.8555954;1.006053817
07.06.2014 10:50;-992.1996825;0.946064205
07.06.2014 11:00;-989.6833932;0.656338659
07.06.2014 11:10;-993.0223861;0.500873543
07.06.2014 11:20;-1004.815961;0.490974246
07.06.2014 11:30;-996.0483888;0.563347745
07.06.2014 11:40;-1017.206081;0.434481706
07.06.2014 11:50;-1012.435152;0.347620571
07.06.2014 12:00;-1019.721293;0.263692911
07.06.2014 12:10;-1008.343443;0.217682281
07.06.2014 12:20;-1002.196514;0.200993664
07.06.2014 12:30;-1002.731549;0.255380056
07.06.2014 12:40;-1005.260861;0.332247149
07.06.2014 12:50;-1019.572748;0.392148875
07.06.2014 13:00;-1009.300798;0.503318713
07.06.2014 13:10;-1018.122839;0.649498145
07.06.2014 13:20;-1016.821139;0.695640879
07.06.2014 13:30;-1001.670885;0.856917264
07.06.2014 13:40;-1018.301057;1.050253248
07.06.2014 13:50;-1012.526516;1.246538918
07.06.2014 14:00;-991.9337316;1.205827512
07.06.2014 14:10;-999.9719923;1.008496566
07.06.2014 14:20;-1005.895869;0.933112835
07.06.2014 14:30;-1025.796493;0.921732693
07.06.2014 14:40;-1033.598082;0.960847729
07.06.2014 14:50;-1023.547922;0.829997986
07.06.2014 15:00;-1030.387953;0.684192413
07.06.2014 15:10;-1035.955387;0.860782822
07.06.2014 15:20;-1041.266165;0.855508355
07.06.2014 15:30;-1045.412857;0.940654664
07.06.2014 15:40;-1040.818961;1.042621993
07.06.2014 15:50;-1041.879913;1.10287374
07.06.2014 16:00;-1049.540257;1.118933707
07.06.2014 16:10;-1061.588419;1.249949511
07.06.2014 16:20;-1019.591783;1.258440178
07.06.2014 16:30;-1053.16547;1.162151883
07.06.2014 16:40;-1051.685497;1.108939674
07.06.2014 16:50;-1054.882308;1.124242775
07.06.2014 17:00;-1053.962531;1.257165628
07.06.2014 17:10;-1036.161075;1.614385156
07.06.2014 17:20;-1050.794054;1.668980521
07.06.2014 17:30;-1049.798225;1.702708323
07.06.2014 17:40;-1069.428441;1.935543016
07.06.2014 17:50;-1074.241902;1.987379901
07.06.2014 18:00;-1065.015813;1.900250743
07.06.2014 18:10;-1087.252191;1.690688624
07.06.2014 18:20;-1055.87269;1.736178669
07.06.2014 18:30;-1089.803721;1.755201621
07.06.2014 18:40;-888.5238503;1.989745972
07.06.2014 18:50;-591.3183852;2.112905152
07.06.2014 19:00;-237.0753925;2.15022868
07.06.2014 19:10;-3.91978829;2.063007602
07.06.2014 19:20;-606.8477307;1.476829031
07.06.2014 19:30;-1154.332265;1.085190005
07.06.2014 19:40;-1123.844293;1.126377518
07.06.2014 19:50;-1134.546547;1.179363074
07.06.2014 20:00;-1071.01832;1.071447583
07.06.2014 20:10;-1027.208741;1.057011589
07.06.2014 20:20;-1122.618914;0.987262194
07.06.2014 20:30;-1093.532631;1.05713735
07.06.2014 20:40;-1132.301955;0.933468059
07.06.2014 20:50;-1149.406326;0.702058078
07.06.2014 21:00;-1132.889814;0.960121923
07.06.2014 21:10;-645.1611191;1.549735849
07.06.2014 21:20;-417.4648243;1.680049067
07.06.2014 21:30;-741.6636997;1.549377202
07.06.2014 21:40;4.752318736;1.906286593
07.06.2014 21:50;429.7635839;1.972941619
07.06.2014 22:00;-279.0872791;1.781248886
07.06.2014 22:10;1479.985042;2.078036446
07.06.2014 22:20;1665.966351;2.081773624
07.06.2014 22:30;-1030.842513;0.58912356
07.06.2014 22:40;-1067.120848;0.608674176
07.06.2014 22:50;-1147.784245;1.111653643
07.06.2014 23:00;-888.7530078;1.435128369
07.06.2014 23:10;-849.2864233;1.55443519
07.06.2014 23:20;-840.6543589;1.325420795
07.06.2014 23:30;-1161.793589;0.824010926
07.06.2014 23:40;-885.268476;1.217810585
07.06.2014 23:50;-426.752928;1.500064604
08.06.2014 00:00;-515.5060573;1.352486958
08.06.2014 00:10;-1050.847248;0.94466189
08.06.2014 00:20;-732.6634383;1.401797445
08.06.2014 00:30;-253.5362568;1.585600266
08.06.2014 00:40;-443.5865556;1.759921344
08.06.2014 00:50;-546.0043466;1.841610268
08.06.2014 01:00;-56.38045005;2.011673068
08.06.2014 01:10;1194.09948;2.225202436
08.06.2014 01:20;1000.528551;2.114470089
08.06.2014 01:30;466.5855848;1.921097231
08.06.2014 01:40;172.7392464;1.791078371
08.06.2014 01:50;19.72714185;1.920642307
08.06.2014 02:00;180.4256667;1.897262148
08.06.2014 02:10;605.753918;2.065917715
08.06.2014 02:20;1288.219251;2.263357225
08.06.2014 02:30;2918.934916;2.577098333
08.06.2014 02:40;3773.894382;2.755405926
08.06.2014 02:50;2612.264965;2.547757449
08.06.2014 03:00;1253.250435;2.229823037
08.06.2014 03:10;512.6876189;2.015126753
08.06.2014 03:20;-84.68798668;1.723567994
08.06.2014 03:30;3175.55058;2.642122312
08.06.2014 03:40;7081.514695;3.24667871
08.06.2014 03:50;10434.96373;3.627264745
08.06.2014 04:00;13995.00013;4.018069761
08.06.2014 04:10;15823.08717;4.251926019
08.06.2014 04:20;14416.4186;4.099957035
08.06.2014 04:30;14842.65541;4.048538141
08.06.2014 04:40;14105.07611;3.907199227
08.06.2014 04:50;9041.978079;3.411218331
08.06.2014 05:00;12426.81385;3.855255164
08.06.2014 05:10;14663.35953;4.118008696
08.06.2014 05:20;16709.38988;4.332311196
08.06.2014 05:30;27653.37199;5.128369772
08.06.2014 05:40;38560.52134;5.754175628
08.06.2014 05:50;65333.4492;7.020790306
08.06.2014 06:00;98110.83923;8.026980702
08.06.2014 06:10;86091.96627;7.218099344
08.06.2014 06:20;49533.35124;5.990380482
08.06.2014 06:30;47247.50805;5.911061434
08.06.2014 06:40;53960.03937;6.344948983
08.06.2014 06:50;57358.45505;6.534142185
08.06.2014 07:00;63286.41746;6.747822999
08.06.2014 07:10;73687.43832;7.114334894
08.06.2014 07:20;83758.36755;7.427872881
08.06.2014 07:30;80207.38117;7.279904908
08.06.2014 07:40;67332.51669;6.77799948
08.06.2014 07:50;60374.8502;6.539075763
08.06.2014 08:00;49175.79459;6.118911441
08.06.2014 08:10;38618.54287;5.547165225
08.06.2014 08:20;25904.01929;4.786888271
08.06.2014 08:30;16958.57946;4.073114464
08.06.2014 08:40;26337.48094;5.031853548
08.06.2014 08:50;42761.78847;6.068895094
08.06.2014 09:00;51478.64707;6.413533279
08.06.2014 09:10;53568.02984;6.610328113
08.06.2014 09:20;48879.83153;6.387997238
08.06.2014 09:30;50917.63304;6.498789094
08.06.2014 09:40;54003.90168;6.535548827
08.06.2014 09:50;66757.80732;6.947413166
08.06.2014 10:00;68099.13039;6.891894068
08.06.2014 10:10;54172.91269;6.271511487
08.06.2014 10:20;49546.87851;5.991807348
08.06.2014 10:30;48094.87677;5.825409016
08.06.2014 10:40;44801.94099;5.690745641
08.06.2014 10:50;50944.70991;6.091249283
08.06.2014 11:00;55086.59158;6.340009412
08.06.2014 11:10;49237.08731;6.053764347
08.06.2014 11:20;44921.0042;5.787107807
08.06.2014 11:30;62647.52987;6.633220594
08.06.2014 11:40;82552.97346;7.392688769
08.06.2014 11:50;77867.57615;7.236893989
08.06.2014 12:00;65665.44375;6.719116429
08.06.2014 12:10;54194.81323;6.307191148
08.06.2014 12:20;45309.03734;5.877247894
08.06.2014 12:30;41073.19293;5.669376738
08.06.2014 12:40;38299.60737;5.549371774
08.06.2014 12:50;33987.08688;5.300428359
08.06.2014 13:00;31526.79451;5.166546673
